id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,availability_365
1364013,7403304,Natascha,De Baarsjes - Oud-West,52.36055,4.8532,Entire home/apt,102,195
1364379,7405524,Jaap,Zuid,52.34008,4.85133,Entire home/apt,300,212
1366058,7220997,Anna&Marnix,Oud-Noord,52.38295,4.9152,Entire home/apt,159,0
1375612,3040748,Henk,Noord-Oost,52.39508,4.99186,Private room,77,247
1377662,3607736,Elmar,Bos en Lommer,52.37704,4.84606,Private room,74,0
1378074,7356368,Andrea,Centrum-Oost,52.36101,4.89042,Private room,165,110
1383369,7393137,F.U.E.,Westerpark,52.38069,4.86826,Entire home/apt,91,3
1394668,7538251,Joke,De Baarsjes - Oud-West,52.37154,4.852,Private room,76,0
1397317,7547999,Taco,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,234,186
1398007,7550463,Lisa,Westerpark,52.38919,4.88846,Entire home/apt,220,0
1402408,7570122,Remco,Centrum-Oost,52.37073,4.92496,Entire home/apt,108,20
1402541,7570689,Wilma,Centrum-Oost,52.36541,4.92481,Private room,71,242
1408035,2539835,Marie,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,60,310
1416213,864883,Freyke,Slotervaart,52.363609999999994,4.84475,Entire home/apt,150,33
1427610,7677579,Aukje,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,100,0
1429701,1610324,Ayla & Jake,Centrum-West,52.385979999999996,4.89164,Private room,125,241
1432378,7681233,Jacqueline,De Baarsjes - Oud-West,52.362390000000005,4.862019999999999,Entire home/apt,150,0
1447217,7767867,Martijn & Betina,Bos en Lommer,52.37591,4.8479,Private room,58,301
1454784,6681879,Kalina,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire home/apt,250,170
1468473,4355186,Nanne,Bos en Lommer,52.37563,4.850140000000001,Entire home/apt,115,8
1482038,7928859,Mark,Centrum-West,52.37938,4.89036,Private room,155,0
1482851,3877342,Nicole,Westerpark,52.37993,4.8683,Private room,139,247
1484957,7944104,Boudewijn,De Pijp - Rivierenbuurt,52.35102,4.890630000000001,Entire home/apt,285,44
1511360,8071702,Anne,De Baarsjes - Oud-West,52.3603,4.8669199999999995,Entire home/apt,150,148
1514368,3899684,City Apartments Amsterdam,Centrum-Oost,52.361286,4.893265,Private room,180,28
1517398,8101051,Carla,Westerpark,52.38459,4.88058,Entire home/apt,101,8
1523635,8129778,Joop,Centrum-West,52.37004,4.88501,Private room,95,308
1524993,8136794,Yvonne,Centrum-West,52.37638,4.8821699999999995,Entire home/apt,166,239
1525316,8138487,Marnix,Oostelijk Havengebied - Indische Buurt,52.37588,4.93924,Entire home/apt,175,72
1534317,3498674,Nadia,Geuzenveld - Slotermeer,52.383990000000004,4.8358300000000005,Private room,61,329
1558627,8296118,Arno,Zuid,52.3481,4.85904,Entire home/apt,285,0
1561264,8307907,Jp,Oostelijk Havengebied - Indische Buurt,52.36252,4.9496199999999995,Private room,75,263
1566348,8331415,Maarten,De Baarsjes - Oud-West,52.36992,4.85379,Entire home/apt,103,0
1570315,8129778,Joop,Centrum-West,52.37016,4.885,Private room,117,253
1580186,8405599,Johan,Centrum-West,52.3798,4.8872599999999995,Entire home/apt,264,0
1586071,8447951,Maartje,Bos en Lommer,52.3825,4.85645,Private room,86,19
1601408,8534655,Ella,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire home/apt,251,195
1603630,8544609,Cido,Centrum-West,52.378859999999996,4.887230000000001,Entire home/apt,210,294
1603794,4173309,Niels,Centrum-West,52.376329999999996,4.89259,Entire home/apt,153,0
1605387,1125467,Rudolf,Oostelijk Havengebied - Indische Buurt,52.36333,4.93846,Entire home/apt,65,0
1620658,5004150,Katja,Oud-Oost,52.34933,4.91314,Entire home/apt,150,85
1630438,8664912,Janet,De Pijp - Rivierenbuurt,52.34292,4.89445,Private room,70,332
1630603,1899420,Rosie,Zuid,52.347359999999995,4.8754599999999995,Private room,63,5
1631878,8670477,C.,Zuid,52.36079,4.88298,Entire home/apt,475,18
1633234,527982,Iekeliene,De Baarsjes - Oud-West,52.36565718419734,4.877170150108375,Entire home/apt,51,50
1639387,6212243,Yvette,Oostelijk Havengebied - Indische Buurt,52.370740000000005,4.95286,Entire home/apt,115,0
1645011,8729867,Dafna,Centrum-Oost,52.36063,4.89241,Entire home/apt,397,2
1649932,7915637,Catta,Centrum-Oost,52.36307,4.89709,Entire home/apt,125,29
1657879,8787804,Christiaan,De Baarsjes - Oud-West,52.358109999999996,4.857069999999999,Entire home/apt,119,5
1658094,8788562,Elaine,De Baarsjes - Oud-West,52.36645,4.855630000000001,Entire home/apt,155,88
1662676,8692172,Sarah-Jane,Centrum-West,52.37976,4.88293,Entire home/apt,120,0
1677381,8873574,Jillis & Cristina,Centrum-West,52.3798,4.89058,Private room,102,93
1681041,8891143,Mies,Zuid,52.354659999999996,4.88464,Entire home/apt,200,1
1694534,8949817,Brian,De Pijp - Rivierenbuurt,52.34174,4.90396,Entire home/apt,220,188
1708244,8817734,Nienke,Noord-West,52.40793,4.90264,Private room,75,286
1708637,6673155,Ellen,De Pijp - Rivierenbuurt,52.354279999999996,4.90005,Private room,90,245
1713147,9035487,Sjouke,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,299,33
1713474,7356864,Robert Justin,De Baarsjes - Oud-West,52.36262,4.86174,Private room,114,213
1723463,8329753,Tessa,Watergraafsmeer,52.35317,4.93806,Entire home/apt,200,280
1727103,9101670,Ilona,De Pijp - Rivierenbuurt,52.340070000000004,4.91193,Entire home/apt,175,0
1731246,9121131,Bastiaan,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,337,5
1733772,9133729,Henk,Oud-Noord,52.38772,4.93933,Entire home/apt,180,53
1734564,9136787,Cornelie,Centrum-West,52.37318,4.88886,Entire home/apt,229,33
1734769,9137568,Edwin,Geuzenveld - Slotermeer,52.373459999999994,4.83449,Entire home/apt,245,148
1766570,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,302,308
1767048,9287447,Gert,De Baarsjes - Oud-West,52.37272,4.84985,Entire home/apt,180,0
1771760,2205770,Vibeke,Bos en Lommer,52.38278,4.85254,Private room,56,225
1783438,5680826,Marielle & Tobias,De Pijp - Rivierenbuurt,52.34336,4.90479,Private room,97,170
1786144,620111,Minou,Centrum-Oost,52.370870000000004,4.91014,Private room,130,16
1792271,4976553,Ivo,Westerpark,52.39051,4.87076,Entire home/apt,125,319
1793971,9412285,Ana,Oud-Noord,52.39285,4.92456,Entire home/apt,120,96
1796212,5730772,Ann And Peter,Slotervaart,52.35928,4.83608,Private room,100,279
1797364,9426449,Marloes & Gabriel,Slotervaart,52.358959999999996,4.81951,Private room,80,331
1798944,8691762,Mart,Centrum-West,52.38778,4.88848,Private room,50,314
1798945,9434039,Mark,Centrum-Oost,52.36416,4.89859,Entire home/apt,289,0
1812527,4416629,Sarah,Watergraafsmeer,52.34825,4.93682,Entire home/apt,150,0
1812581,1325697,Elizabeth,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,400,66
1814121,9502480,Roel,Osdorp,52.367090000000005,4.79332,Private room,93,340
1828391,9566467,Pien,Noord-West,52.40294,4.90568,Entire home/apt,200,0
1830345,3347747,Nick,Centrum-Oost,52.36192,4.88681,Entire home/apt,325,9
1835186,9595076,Andrea,Oostelijk Havengebied - Indische Buurt,52.364059999999995,4.93973,Private room,61,0
1838751,2067960,Stefania,Centrum-West,52.37595,4.87697,Entire home/apt,100,5
1845443,9641407,Joni,Westerpark,52.37381,4.87296,Entire home/apt,122,2
1848477,3509817,Aldo,De Pijp - Rivierenbuurt,52.356640000000006,4.8899,Entire home/apt,120,52
1849795,6813652,Annemarie,Centrum-West,52.37291,4.88124,Entire home/apt,126,0
1859255,9426449,Marloes & Gabriel,Slotervaart,52.358959999999996,4.81951,Private room,80,327
1863996,9720300,Bronte,Bos en Lommer,52.38324,4.85573,Entire home/apt,75,0
1886198,517541,Anna,Oud-Oost,52.359770000000005,4.9093599999999995,Entire home/apt,120,167
1892532,7134355,Michiel,Oud-Oost,52.36095,4.92986,Entire home/apt,170,0
1894386,4386675,Amsterdam,Oud-Noord,52.38277,4.9088,Entire home/apt,557,32
1894944,9846631,Jesse,De Pijp - Rivierenbuurt,52.35582,4.891719999999999,Entire home/apt,400,363
1901845,9426449,Marloes & Gabriel,Slotervaart,52.358959999999996,4.81951,Private room,150,317
1901877,9874890,Eduard,Centrum-West,52.371,4.88731,Private room,105,323
1911182,7679262,Marijke,Oostelijk Havengebied - Indische Buurt,52.36373,4.93306,Private room,67,166
1912704,9920818,Hans,Centrum-West,52.36991,4.887169999999999,Entire home/apt,135,216
1921050,9957140,Max,Centrum-West,52.372659999999996,4.89701,Private room,136,185
1924485,1672823,Ester,De Pijp - Rivierenbuurt,52.35593,4.89208,Private room,95,0
1926792,9981353,Mabel,De Pijp - Rivierenbuurt,52.3567,4.88983,Entire home/apt,200,29
1927634,9314105,Bauke And Annemiek,Oostelijk Havengebied - Indische Buurt,52.36807,4.93449,Entire home/apt,164,0
1928474,9988208,Erik,Noord-West,52.4069,4.901680000000001,Entire home/apt,130,236
1929777,9790923,Jantine,De Pijp - Rivierenbuurt,52.34383,4.89273,Entire home/apt,230,0
1937894,2395124,Emma,Centrum-West,52.37923,4.88388,Entire home/apt,175,0
1938510,3576012,Sheryl,Oostelijk Havengebied - Indische Buurt,52.36407,4.94169,Entire home/apt,279,248
1943465,10052583,Rob,De Baarsjes - Oud-West,52.36603,4.8689800000000005,Entire home/apt,149,0
1954182,9905351,Erik,De Baarsjes - Oud-West,52.36984,4.87213,Entire home/apt,150,158
1954308,9732994,Ellen,De Baarsjes - Oud-West,52.37484,4.8609599999999995,Entire home/apt,130,11
1957337,10117243,Bob,Oud-Oost,52.35818,4.91959,Entire home/apt,275,144
1964479,4651226,Maarten,Oud-Noord,52.38745,4.91972,Entire home/apt,350,169
1977828,7573668,Jurjen,Bos en Lommer,52.37567,4.85533,Entire home/apt,75,0
1983071,5988161,Vladimir,De Pijp - Rivierenbuurt,52.35096,4.8933599999999995,Entire home/apt,115,0
1994336,9447620,Stefanie,De Pijp - Rivierenbuurt,52.352540000000005,4.88886,Entire home/apt,195,47
2015074,7999104,Simon,De Pijp - Rivierenbuurt,52.35539,4.887580000000001,Entire home/apt,135,19
2018017,8993151,Dinos,Centrum-Oost,52.37125,4.90529,Private room,99,0
2023961,10400568,Miguel,Centrum-West,52.38232,4.88604,Entire home/apt,114,0
2047730,10497718,Jan En Andrea,Watergraafsmeer,52.34271,4.92485,Private room,75,0
2059096,9957140,Max,Centrum-West,52.372659999999996,4.89522,Private room,136,133
2065321,8493544,Elza,De Pijp - Rivierenbuurt,52.35042,4.8922,Entire home/apt,170,0
2070211,10585553,Joost,Zuid,52.349759999999996,4.849080000000001,Entire home/apt,200,0
2080040,8226123,Guido,Zuid,52.35327,4.84733,Entire home/apt,108,125
2080427,10628928,Nienke,Oud-Oost,52.3522,4.91484,Entire home/apt,102,0
2084758,10122091,Coen,De Pijp - Rivierenbuurt,52.35151,4.888809999999999,Entire home/apt,115,0
2088011,3476261,Gayle,Oud-Oost,52.36136,4.92817,Entire home/apt,99,0
2090727,10670531,Wouter,De Pijp - Rivierenbuurt,52.35155,4.89179,Entire home/apt,110,0
2091152,10670068,Nathalie,De Pijp - Rivierenbuurt,52.35194,4.90482,Private room,95,356
2097548,3188453,Mark,Noord-West,52.40325,4.9195400000000005,Entire home/apt,150,152
2109761,2597146,Mathilde,Slotervaart,52.35995,4.82465,Private room,60,258
2116479,10252558,Laura,Westerpark,52.37957,4.86845,Entire home/apt,125,64
2128742,1683449,Chiel,Bos en Lommer,52.37853,4.83933,Entire home/apt,143,0
2144304,10945068,Lodewijk & Esther,Zuid,52.35289,4.87731,Entire home/apt,466,7
2144308,10945099,Jeanine,Noord-West,52.41278,4.919169999999999,Entire home/apt,90,0
2148417,10965305,Roos,De Baarsjes - Oud-West,52.37429,4.86268,Entire home/apt,190,147
2174398,11091694,Mark,Westerpark,52.38995,4.8726,Entire home/apt,150,0
2174515,2395124,Emma,Centrum-West,52.37847,4.88475,Entire home/apt,175,0
2175600,6630741,Marie-Sophie,Zuid,52.354690000000005,4.85663,Entire home/apt,180,339
2207534,2941854,Rosa,Westerpark,52.38968,4.88799,Entire home/apt,125,0
2211896,11283885,Branka & Adam,De Pijp - Rivierenbuurt,52.35198,4.90531,Private room,52,12
2224538,11352364,Els,Centrum-Oost,52.36223,4.90851,Entire home/apt,800,71
2224903,11353909,Lot,Oud-Oost,52.356390000000005,4.91596,Entire home/apt,125,155
2235666,11413756,Laura & Christian,Oud-Noord,52.39333,4.9135800000000005,Entire home/apt,160,352
2235708,6861784,Geert,De Pijp - Rivierenbuurt,52.354420000000005,4.89877,Entire home/apt,179,0
2255109,11516083,R,Oostelijk Havengebied - Indische Buurt,52.371559999999995,4.9438,Entire home/apt,160,8
2272303,11601106,Sonja,De Pijp - Rivierenbuurt,52.354890000000005,4.897390000000001,Entire home/apt,329,363
2305578,3586043,Maxine,De Baarsjes - Oud-West,52.36806,4.86094,Private room,43,55
2345576,4659585,Valerie,Centrum-Oost,52.36452,4.90949,Entire home/apt,522,81
2353432,12018031,Marjolein & Ernst,Noord-Oost,52.39463,4.93347,Entire home/apt,150,0
2368869,7907666,Mijs,Centrum-West,52.38428,4.88636,Entire home/apt,250,37
2376883,12143208,Jan Carel,Centrum-West,52.38351,4.88368,Private room,177,186
2384332,12179373,Nathalie,Centrum-West,52.366929999999996,4.8852199999999995,Entire home/apt,300,0
2400486,5615186,Ana,Slotervaart,52.35646,4.83178,Entire home/apt,130,235
2429334,10015905,Michiel,Centrum-West,52.37853,4.89008,Private room,139,314
2434568,12443362,Iris,Zuid,52.35092,4.84941,Entire home/apt,214,13
2435572,12448020,Maria,Centrum-West,52.380775,4.888254,Private room,80,288
2459307,12574181,Gerard,Watergraafsmeer,52.35113,4.93215,Entire home/apt,114,0
2469007,12627558,Tom,De Baarsjes - Oud-West,52.369479999999996,4.86822,Entire home/apt,180,4
2471617,6331314,Karin & Douwe,Centrum-Oost,52.37369,4.90379,Entire home/apt,136,72
2474754,10428722,Yaap,Centrum-West,52.37914,4.88491,Entire home/apt,215,353
2476314,10886830,Maike,Oud-Oost,52.353629999999995,4.916440000000001,Entire home/apt,170,0
2477880,12348866,Jan-Tjalling,Centrum-West,52.3823,4.885759999999999,Private room,95,149
2478937,12679676,Thomas&Eyal,Centrum-West,52.37236,4.89688,Private room,99,52
2480621,12690109,Jacqueline,Centrum-West,52.376740000000005,4.89224,Private room,90,70
2497346,12784049,Ruud,Zuid,52.35772,4.88034,Private room,106,284
2502135,12805662,Kimberly,Bos en Lommer,52.375029999999995,4.83967,Entire home/apt,165,17
2514858,9396158,Rob & René,De Pijp - Rivierenbuurt,52.34965,4.89403,Private room,79,277
2518607,3071046,Cecile,De Pijp - Rivierenbuurt,52.34037,4.90324,Entire home/apt,109,0
2529643,12953966,Truus,Oostelijk Havengebied - Indische Buurt,52.37515,4.946269999999999,Private room,71,167
2534067,12978317,Annet,De Pijp - Rivierenbuurt,52.352309999999996,4.8909400000000005,Entire home/apt,188,0
2534166,12978768,Vincent,Bos en Lommer,52.38414,4.85433,Private room,60,284
2535685,2764651,Maurice & Dorien,Centrum-Oost,52.36254,4.8928,Private room,214,86
2551330,10863932,Marc,Slotervaart,52.3695,4.83711,Private room,100,18
2565947,13137149,Kari,Centrum-Oost,52.36717,4.89663,Entire home/apt,200,358
2573607,13178396,Nicky,Centrum-West,52.37617,4.8772400000000005,Entire home/apt,99,1
2574202,13181512,Floris,De Pijp - Rivierenbuurt,52.342890000000004,4.91049,Entire home/apt,213,0
2581386,13086804,Nathalie,Zuid,52.352959999999996,4.88243,Entire home/apt,234,0
2611438,9275484,Henrica,Centrum-Oost,52.36655,4.9087,Private room,73,3
2622859,10697763,Gianna,Oostelijk Havengebied - Indische Buurt,52.36303,4.93314,Private room,69,356
2623099,13098216,Elianne,De Baarsjes - Oud-West,52.36807,4.87636,Private room,89,166
2633912,13487234,Agaath,Centrum-West,52.38308,4.88416,Entire home/apt,136,20
2638552,5137582,C.T.,Gaasperdam - Driemond,52.311820000000004,5.00063,Hotel room,85,341
2638773,11386978,Frouke,Watergraafsmeer,52.35216,4.92835,Entire home/apt,300,231
2639206,5137582,C.T.,Gaasperdam - Driemond,52.31217,4.99983,Hotel room,98,343
2639773,3018316,Corina,Centrum-West,52.36955,4.881130000000001,Private room,135,179
2647276,5137582,C.T.,Gaasperdam - Driemond,52.3102,5.00055,Hotel room,98,334
2647365,5137582,C.T.,Gaasperdam - Driemond,52.312259999999995,4.99838,Hotel room,98,338
2648251,10302269,Juliette,Bos en Lommer,52.37673,4.84669,Entire home/apt,125,9
2667413,3042726,Julius,Noord-Oost,52.38517,4.9561,Entire home/apt,239,95
2668398,13659182,Wimie,De Baarsjes - Oud-West,52.3634,4.85335,Entire home/apt,150,44
2682113,10092422,Brigitte,Bos en Lommer,52.37935,4.854769999999999,Entire home/apt,155,0
2697739,12735907,Conchita,De Baarsjes - Oud-West,52.36861,4.8553,Entire home/apt,275,248
2704035,13840094,Juliette,Zuid,52.356120000000004,4.88026,Entire home/apt,215,183
2705165,2674028,Taco,Oud-Noord,52.39519,4.91041,Entire home/apt,288,301
2708863,13862000,Femke,De Baarsjes - Oud-West,52.364090000000004,4.84923,Entire home/apt,275,255
2719038,13060291,Aletta,Noord-Oost,52.39567,5.0052,Entire home/apt,114,241
2728371,4394569,Nynke & Roderick,De Pijp - Rivierenbuurt,52.34482,4.9116800000000005,Entire home/apt,189,112
2739228,436145,Riks,Centrum-West,52.37911,4.89349,Private room,82,0
2741939,14029328,Donja,Oud-Oost,52.35588,4.92776,Entire home/apt,199,20
2745824,14047320,Emilie,Centrum-Oost,52.36052,4.89435,Entire home/apt,214,85
2749780,5431417,Adrien,Centrum-West,52.387440000000005,4.8892,Entire home/apt,147,256
2761156,14122005,Rick,Slotervaart,52.36309,4.84393,Private room,33,136
2763037,11001794,Erik & Ernestine,Centrum-West,52.37514,4.8891599999999995,Private room,83,219
2763386,14122005,Rick,Slotervaart,52.36173,4.8454,Private room,35,128
2775209,9406727,S,Zuid,52.34805,4.87523,Entire home/apt,300,345
2780062,14218464,Suzanne,Centrum-Oost,52.36124,4.89053,Private room,106,286
2788545,14263733,Tim & Anne,Oostelijk Havengebied - Indische Buurt,52.364020000000004,4.93394,Entire home/apt,185,5
2790963,1382273,Eltjo,Westerpark,52.39067,4.8897900000000005,Entire home/apt,200,0
2797128,6945968,Wouter,Noord-West,52.40613,4.92436,Entire home/apt,140,0
2800120,1512673,Lenny & Chris,Centrum-Oost,52.363968,4.885711,Private room,101,11
2809026,14366013,Anik,Zuid,52.357479999999995,4.85038,Entire home/apt,230,0
2829553,14465690,Joris,De Pijp - Rivierenbuurt,52.34926,4.88719,Entire home/apt,200,125
2830788,5516496,Marieke,Oud-Oost,52.35035,4.91362,Private room,107,11
2842228,3040748,Henk,Noord-Oost,52.39508,4.99186,Private room,87,249
2853285,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.364909999999995,4.86102,Private room,63,346
2861667,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36714,4.86019,Private room,68,345
2871016,14674897,Christophe,Centrum-West,52.38009,4.88874,Entire home/apt,180,37
2879050,7275662,Laura,Oud-Oost,52.35537,4.9251,Entire home/apt,85,0
2882337,922459,Sander,Geuzenveld - Slotermeer,52.37292,4.8203,Entire home/apt,120,0
2892186,9164546,Ron,Oostelijk Havengebied - Indische Buurt,52.36307,4.943219999999999,Entire home/apt,150,1
2902819,7414914,Arie,Centrum-Oost,52.370670000000004,4.90373,Entire home/apt,260,2
2912309,6485357,Monica,De Pijp - Rivierenbuurt,52.35326,4.906680000000001,Entire home/apt,200,0
2921938,14921396,Frank & Lisa,De Baarsjes - Oud-West,52.36492,4.8590800000000005,Entire home/apt,200,66
2942229,1271678,Andrea,Bijlmer-Oost,52.32613,4.97748,Private room,65,333
2955804,7826575,Eva,Westerpark,52.37486,4.87437,Entire home/apt,155,0
2956140,15088193,Petra,De Pijp - Rivierenbuurt,52.35593,4.90072,Private room,111,351
2965812,15131204,Marianne,IJburg - Zeeburgereiland,52.36091,4.97497,Entire home/apt,160,338
2976795,5330753,Rene & Ellen,Oud-Noord,52.399840000000005,4.92056,Entire home/apt,110,243
2977065,15183505,Siep,Centrum-West,52.37615,4.89001,Entire home/apt,500,332
2981842,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36623,4.85891,Private room,86,344
2981853,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.366890000000005,4.85891,Private room,66,334
2981861,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36568,4.85883,Private room,63,358
2981875,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.365190000000005,4.860580000000001,Private room,76,340
2984018,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.365559999999995,4.85867,Private room,68,353
2985952,1448980,Laila,Oud-Oost,52.35507,4.9114,Entire home/apt,99,160
2994502,14869181,Cyril,De Baarsjes - Oud-West,52.37124,4.87155,Entire home/apt,165,154
3003918,15308845,Tom,De Pijp - Rivierenbuurt,52.34329,4.89392,Entire home/apt,175,320
3003987,15307319,Robert,Centrum-Oost,52.36404,4.91228,Private room,102,200
